State,County,Year,Total,Heroin,Other,Methadone,Population,LandArea,Bike,Carpool,Alone,Public,Walk,Home,Income,Non_US_Born,Bachelor_Degree,Grad_Degree,HS_Grad,Less_Than_HS,Associates_Degree,Unemployment,GDP Total,"GDP Education, Health, Social Assistance"
North Carolina,Craven,2016,26,NA,18,NA,103445,708.96,0.1,9.1,82,0.5,2,3.8,61466,3702,9770,5388,18130,8573,25618,5.2,4278374,322070
North Carolina,Cumberland,2016,39,19,22,NA,327127,652.31,0.1,8.6,80.9,0.6,3.9,4.2,57872,16512,31694,16829,51791,19520,81395,6.4,15999225,889108
North Carolina,Davidson,2016,29,17,10,NA,164926,552.67,0,10.5,83.5,0.7,1.2,3.1,58052,6631,15053,5695,38190,20120,34984,4.8,4708272,248350
North Carolina,Davie,2016,13,NA,NA,NA,42013,264.11,NA,NA,NA,NA,NA,NA,71900,1484,4498,2439,9130,4278,9086,4.5,1165652,72120
North Carolina,Durham,2016,18,10,NA,NA,306212,285.98,0.5,10,76.6,4.5,2.3,4.6,76544,32878,50313,43069,33995,25033,46579,4.5,34665300,4998924
North Carolina,Forsyth,2016,45,31,16,NA,371511,408.15,0.1,8.6,82.8,0.8,1.7,4.8,68076,26090,51269,30163,61318,29357,70220,4.9,21513599,3459966
North Carolina,Gaston,2016,43,26,20,NA,216965,356.03,0,8.7,85.4,0.2,0.7,3.4,60213,8844,20501,8216,43424,24323,48330,5.3,6530380,790030
North Carolina,Guilford,2016,57,41,20,NA,521330,645.7,0.2,8.9,81.9,1.2,1.4,5.7,68153,41699,76052,40865,83200,39376,99795,5.2,30886851,2814279
North Carolina,Harnett,2016,11,NA,NA,NA,130881,594.99,0,8,86.4,0.6,1,3.3,59353,6140,10485,4979,25109,11413,28292,5.8,2124069,228503
North Carolina,Haywood,2016,NA,NA,NA,NA,60682,553.69,NA,NA,NA,NA,NA,NA,58767,1213,6451,4100,12704,5768,15370,4.5,1516459,162308
North Carolina,Henderson,2016,11,NA,NA,NA,114209,373.07,0.3,10.2,78.7,0.3,1.3,8.9,61103,6956,15743,8569,21396,9243,26846,4.3,4075955,391356
North Carolina,Iredell,2016,19,NA,10,NA,172916,573.83,0.1,10.4,80.5,0.5,0.6,6.8,74059,9126,20177,8982,33150,13778,37442,4.8,7230451,503613
North Carolina,Johnston,2016,14,NA,NA,NA,191450,791.3,NA,NA,NA,NA,NA,NA,63567,11026,18482,6849,36091,17953,40067,4.7,4443268,212440
North Carolina,Lincoln,2016,12,NA,10,NA,81168,297.94,NA,NA,NA,NA,NA,NA,67114,3317,7801,3232,17597,8995,18348,4.7,2048504,74300
North Carolina,McDowell,2016,14,NA,NA,NA,45075,440.61,NA,NA,NA,NA,NA,NA,47650,1344,3307,1392,11284,5646,10458,4.8,1298305,67026
North Carolina,Mecklenburg,2016,77,46,37,NA,1054835,523.84,0,9.2,77.9,2.6,1.8,7.4,86220,123573,191987,96678,123444,69510,188170,4.7,95855607,4687478
North Carolina,Moore,2016,11,NA,NA,NA,95776,697.84,NA,NA,NA,NA,NA,NA,70724,3757,13816,9118,16244,6997,20930,5,3087360,695597
North Carolina,Nash,2016,16,11,NA,NA,94005,540.41,0.2,9.7,86.6,0.4,1.1,1.5,60231,3158,8474,4141,21733,10249,19852,6.6,7608901,261943
North Carolina,New Hanover,2016,49,37,13,NA,223483,191.53,0.6,6.7,83.2,0.6,1.7,6.6,71553,9587,36940,18715,32556,11320,47216,4.7,11864700,921551
North Carolina,Onslow,2016,21,NA,13,NA,187136,762.74,0.7,13.6,75.1,0.2,6.6,2.6,58280,6203,13534,5957,28922,9007,42454,5.5,8005278,247633
North Carolina,Pender,2016,14,NA,NA,NA,59090,869.79,NA,NA,NA,NA,NA,NA,62253,1971,5942,3179,11854,5716,12784,5.3,1127053,64111
North Carolina,Pitt,2016,25,NA,16,NA,177220,651.97,0.1,8.5,84.8,0.6,0.6,3.9,59725,6824,19154,11412,25801,11648,35744,5.6,7719111,657218
North Carolina,Randolph,2016,25,12,14,NA,143416,782.52,0,8.1,86.2,0.9,0.7,3,54976,7738,10502,4236,33667,19518,29560,4.9,3915646,247957
North Carolina,Richmond,2016,NA,NA,NA,NA,44939,473.82,NA,NA,NA,NA,NA,NA,45516,1375,2818,1420,10752,6055,9645,6.9,1748608,98554
North Carolina,Robeson,2016,NA,NA,NA,NA,133235,949.22,0.2,10.2,86.4,0.1,1.3,1.2,43949,5377,7545,3211,29338,20111,24963,7.9,3065727,373591
North Carolina,Rockingham,2016,19,11,10,NA,91393,565.55,NA,NA,NA,NA,NA,NA,50754,2601,6372,2676,23648,12348,20376,5.7,2923215,189239
North Carolina,Rowan,2016,25,16,NA,NA,139933,511.37,0,10,84.6,0.5,1,3.1,57365,5518,12060,4650,31456,15300,31344,5.6,4688045,355810
North Carolina,Rutherford,2016,NA,NA,NA,NA,66421,564.15,NA,NA,NA,NA,NA,NA,47410,1635,5212,2716,15102,9009,15354,6.7,1588194,142086
North Carolina,Sampson,2016,NA,NA,NA,NA,63124,944.74,NA,NA,NA,NA,NA,NA,51123,5046,3712,1358,14239,10327,12884,5.5,2137020,82215
North Carolina,Stokes,2016,12,NA,NA,NA,46097,448.86,NA,NA,NA,NA,NA,NA,52064,681,3744,1069,13195,5992,9618,4.8,1043722,47552
North Carolina,Surry,2016,NA,NA,NA,NA,72113,532.17,NA,NA,NA,NA,NA,NA,53019,3095,5078,2691,15668,11401,16001,4.8,2390757,162623
North Carolina,Union,2016,16,NA,NA,NA,226606,631.52,0,8.9,80.7,0.5,1.4,7.4,92701,16416,32883,13253,34280,14873,41901,4.4,6092179,299711
North Carolina,Vance,2016,NA,NA,NA,NA,44244,253.52,NA,NA,NA,NA,NA,NA,46215,1538,2448,954,10778,7027,8476,7.2,1208062,123534
North Carolina,Wake,2016,72,33,35,NA,1046791,835.22,0.4,8.1,79.6,1.3,1.1,8.5,93631,108125,209531,119062,106154,50508,171001,4.3,66188586,5276578
North Carolina,Wayne,2016,13,11,NA,NA,124150,553.09,0.2,10.6,83.1,0.2,1.8,3.7,54480,7167,10571,4724,24123,13903,28628,5.8,4702700,391653
North Carolina,Wilkes,2016,25,NA,23,NA,68740,754.28,NA,NA,NA,NA,NA,NA,48863,2241,4747,1979,16096,11306,14749,4.8,2132974,102358
North Carolina,Wilson,2016,10,NA,NA,NA,81661,368.17,0.2,12.2,74,0.3,2.9,2.8,55558,4443,7035,3178,18450,10881,15471,8.2,3830882,253444
North Carolina,Yadkin,2016,NA,NA,NA,NA,37532,334.83,NA,NA,NA,NA,NA,NA,52448,1537,2198,1013,9119,5785,8344,4.4,1078335,30568
North Dakota,Cass,2016,11,NA,NA,NA,175249,1764.94,0.7,9.5,82.5,0.7,2.6,3.4,75694,7454,27277,11506,21534,5741,37739,2.2,10886640,1347647
Ohio,Allen,2016,10,NA,NA,NA,103742,402.5,0,5.1,88,1.1,2.1,2.6,59209,1102,7063,4985,26925,7426,22895,5,7249480,781098
Ohio,Ashtabula,2016,32,28,NA,NA,98231,701.93,0,6.8,88.2,0.2,0.9,2.2,51525,1347,5866,3160,30505,10022,19247,6.1,2719196,280660
Ohio,Athens,2016,NA,NA,NA,NA,66186,503.6,NA,NA,NA,NA,NA,NA,50089,1680,4949,5431,11708,3686,9864,6.4,1961671,199180
Ohio,Brown,2016,11,NA,NA,NA,43759,490.02,NA,NA,NA,NA,NA,NA,60376,244,2607,1173,14512,4479,7621,5.8,787000,61950
Ohio,Butler,2016,129,91,41,NA,377537,467.06,0.2,6.4,84,0.5,2.7,5.4,76687,15599,44722,24563,79198,24528,64801,4.5,17759787,1179799
Ohio,Clark,2016,34,19,15,NA,134786,397.47,0.9,10.3,82.2,0.7,2.2,2.9,58346,2152,10432,6257,34497,11883,29819,5.2,4352218,493444
Ohio,Clermont,2016,68,55,17,NA,203022,452.1,0.1,8.8,84.6,0.5,0.7,4.8,78529,3417,25022,12557,45584,14161,38741,4.4,7471274,395382
Ohio,Clinton,2016,NA,NA,NA,NA,41902,408.68,NA,NA,NA,NA,NA,NA,60583,396,3012,1565,11719,3199,8258,5.8,1827429,(D)
Ohio,Columbiana,2016,NA,NA,NA,NA,103685,531.89,0,7.4,85.9,0.2,2.2,3.2,58570,976,7046,3430,34104,9302,21291,6.7,2964828,257947
Ohio,Cuyahoga,2016,357,287,104,12,1249352,457.19,0.5,7.9,78.6,4.8,2.9,4.6,66851,76842,158303,111039,246721,100034,255806,5.6,86988138,10456627
Ohio,Darke,2016,NA,NA,NA,NA,51778,598.1,NA,NA,NA,NA,NA,NA,58006,423,2991,1657,17232,3931,9687,4.1,1903407,131624
Ohio,Delaware,2016,NA,NA,NA,NA,196463,443.1,0.1,4,85.8,0.2,1.3,7.8,119897,10484,41266,23169,25199,4150,29053,3.6,9765615,669142
Ohio,Erie,2016,16,NA,NA,NA,75107,251.56,NA,NA,NA,NA,NA,NA,66588,1434,7236,4361,20543,5057,16510,5.5,4907825,347319
Ohio,Fairfield,2016,17,NA,NA,NA,152597,504.41,0.3,8.9,84.5,0.3,1.4,3.9,76365,3489,18030,8536,34031,8306,31686,4.3,3831982,501072
Ohio,Franklin,2016,199,122,84,15,1264518,532.19,0.5,7.5,81.2,2.2,2.7,4.7,73666,98219,197863,113630,202861,78299,219522,4.1,84688146,8369206
Ohio,Geauga,2016,13,NA,NA,NA,94060,400.16,0,7.4,77.7,0.6,1.8,9.6,100733,2075,15428,8327,17216,5691,17077,4.5,3659094,288545
Ohio,Greene,2016,18,12,NA,NA,164765,413.73,0.2,6.3,85.3,0.3,3.4,3.9,79602,6085,21775,19289,27495,8066,32449,4.4,8559962,566703
Ohio,Hamilton,2016,245,194,76,NA,809099,405.91,0.3,7,80.1,3.7,2.7,5.6,73587,33278,116797,75330,145945,53291,148387,4.4,66604173,6859611
Ohio,Highland,2016,NA,NA,NA,NA,43029,553.08,NA,NA,NA,NA,NA,NA,53290,265,2043,1468,12622,4714,8403,6.3,1027096,(D)
Ohio,Huron,2016,12,NA,NA,NA,58439,491.49,NA,NA,NA,NA,NA,NA,60699,1347,3527,1761,18456,4820,10666,6.5,2168602,169229
Ohio,Jefferson,2016,NA,NA,NA,NA,66704,408.33,0,7,82,1.6,4.5,4.1,55269,791,4770,2607,20196,4833,15404,8.4,3456018,(D)
Ohio,Knox,2016,NA,NA,NA,NA,60814,525.49,NA,NA,NA,NA,NA,NA,60027,624,5796,2857,16238,4124,10511,4.6,1868251,260478
Ohio,Lake,2016,51,36,16,NA,228614,227.49,0.1,6.4,88.1,0.9,0.8,3.2,74249,10711,28368,15815,54667,13156,51394,4.9,10343359,751291
Ohio,Lawrence,2016,18,10,NA,NA,60872,453.37,NA,NA,NA,NA,NA,NA,56062,346,3806,2250,17826,6144,12794,6.5,1562763,134898
Ohio,Licking,2016,NA,NA,NA,NA,172198,682.5,0,8.8,82.2,0.2,2.1,4.9,72360,2412,17279,9305,41448,10950,34969,4.4,5316725,504400
Ohio,Lorain,2016,73,55,17,NA,306365,491.1,0.1,8.3,83.1,0.7,2.2,3.7,69522,7012,30342,18486,66926,22530,69595,6,9892230,1085801
Ohio,Lucas,2016,67,52,28,NA,432488,340.86,0.3,6.8,85.3,1.7,2.1,2.8,61500,12646,44900,27917,88266,32517,96621,5.2,24073775,2845575
Ohio,Mahoning,2016,58,40,26,NA,230008,411.62,0,6.9,85.3,0.9,0.9,4,57417,5841,24386,13147,62455,16299,48405,6.4,8594657,1157533
Ohio,Marion,2016,15,NA,NA,NA,65096,403.76,NA,NA,NA,NA,NA,NA,55671,815,3558,2118,19912,6192,14382,5.1,2581846,253826
Ohio,Medina,2016,24,15,10,NA,177221,421.36,0,5.6,88.1,0.4,0.8,4.4,85239,4451,25845,12178,38519,7689,36648,4.4,6250513,388588
Ohio,Miami,2016,NA,NA,NA,NA,104679,406.58,0.2,7,86,0.2,2.6,2.8,66602,1452,9739,5353,25821,7819,22917,4.4,3987969,254392
Ohio,Montgomery,2016,114,71,40,NA,531239,461.55,0.2,8.1,81.4,2.7,3,3.8,61666,18118,56864,37918,102861,37595,127311,4.9,25413874,4069941
Ohio,Pickaway,2016,NA,NA,NA,NA,57565,501.32,NA,NA,NA,NA,NA,NA,70332,439,4337,2410,16871,5036,10331,4.8,1716544,86040
Ohio,Portage,2016,18,13,NA,NA,161921,487.38,0.1,6.4,84.9,0.4,2.5,5.4,67854,4211,17432,10801,38533,8364,28363,5,5365071,293154
Ohio,Preble,2016,11,NA,NA,NA,41247,424.12,NA,NA,NA,NA,NA,NA,62242,382,2695,1175,12850,3228,8751,4.8,1066987,48893
Ohio,Richland,2016,35,23,14,NA,121107,495.27,0.2,9.8,84.7,1,1.1,2.4,55544,1705,9388,4545,34737,10886,25425,5.5,4324887,444054
Ohio,Ross,2016,27,16,12,NA,77000,689.19,NA,NA,NA,NA,NA,NA,58839,612,5302,2999,23652,7731,14557,5.5,2516975,340500
Ohio,Scioto,2016,11,NA,NA,NA,76088,610.21,NA,NA,NA,NA,NA,NA,51990,631,4815,3150,21583,8436,15138,7.7,2913525,447290
Ohio,Seneca,2016,NA,NA,NA,NA,55353,551.02,NA,NA,NA,NA,NA,NA,60504,462,3492,1957,16843,3424,11323,4.9,1634317,168863
Ohio,Stark,2016,49,24,25,NA,373612,575.27,0.3,7.2,85.5,1.1,1.4,4,64173,6397,37497,21070,98058,24753,77407,5.5,15081745,1808496
Ohio,Summit,2016,109,53,58,NA,540300,412.75,0.1,6.3,86.2,1.4,1.8,3.8,70475,20965,73796,41421,120559,33824,105532,5.1,27010320,3114453
Ohio,Trumbull,2016,39,26,16,NA,201825,618.3,0.1,6.2,87.8,0.9,1,3.1,57211,2727,18210,7876,65635,16178,37350,6.8,7129207,602499
Ohio,Warren,2016,23,16,NA,NA,227063,401.31,NA,NA,NA,NA,NA,NA,100123,11065,38132,22459,38588,10533,38228,4.2,9443616,674080
Ohio,Washington,2016,10,NA,NA,NA,60610,631.97,NA,NA,NA,NA,NA,NA,59707,612,5362,2616,17897,4245,13217,7,3191102,409325
Ohio,Wayne,2016,16,NA,14,NA,116470,554.93,0.8,10,78.3,0.6,4.4,3.5,63923,1827,10057,6188,30671,11028,17728,4,4971954,329618
Ohio,Wood,2016,11,10,NA,NA,130219,617.2,0.5,7.1,83.4,0,5.1,3.2,72772,3161,14516,10713,25012,4714,24675,4.2,6103637,346849
Oklahoma,Canadian,2016,NA,NA,NA,NA,136532,896.63,0.2,7.1,86.1,0.7,0.9,3.6,80737,5282,16196,5771,25163,7021,31059,4,3453778,156369
Oklahoma,Carter,2016,NA,NA,NA,NA,48556,822.18,NA,NA,NA,NA,NA,NA,62226,1167,4056,2213,12235,4339,9357,5.2,2741834,195692
Oklahoma,Cleveland,2016,24,NA,18,NA,278655,538.77,1.1,8.6,84.2,0.2,1.7,3,73983,12858,33573,20618,43393,14899,58090,3.8,6984853,564466
Oklahoma,Comanche,2016,NA,NA,NA,NA,122136,1069.29,0.1,9.6,71.4,2.5,1.5,13.6,62753,5831,10404,5625,26079,8041,27400,4.6,4375976,206390
Oklahoma,Creek,2016,10,NA,10,NA,71312,950.14,0.4,7,84.2,0.5,1,6.5,60356,1158,5287,2203,19668,6593,14248,5.8,1714778,118341
Oklahoma,Delaware,2016,NA,NA,NA,NA,41598,738.18,NA,NA,NA,NA,NA,NA,53862,831,3317,1643,10934,4607,9160,4.9,804068,68475
Oklahoma,Grady,2016,NA,NA,NA,NA,54655,1100.5,NA,NA,NA,NA,NA,NA,68678,787,4727,1704,14177,4462,11086,5,1274825,62800
Oklahoma,Le Flore,2016,10,NA,10,NA,49873,1589.21,NA,NA,NA,NA,NA,NA,50275,1347,3119,1752,13687,6097,8874,6.9,1373567,(D)
Oklahoma,Muskogee,2016,10,NA,NA,NA,69477,810.45,0.3,10,82.6,0.2,2.6,2,54353,1571,6362,2534,16656,6714,14145,5.5,2954303,229642
Oklahoma,Oklahoma,2016,70,17,47,10,782970,708.82,0.3,10.2,82.5,0.5,1.5,4.2,70549,65569,98585,54119,125367,67294,150348,4.3,63498956,5252892
Oklahoma,Pontotoc,2016,NA,NA,NA,NA,38330,720.44,NA,NA,NA,NA,NA,NA,57044,813,4166,2464,8339,2827,6780,4.1,1995797,131279
Oklahoma,Pottawatomie,2016,NA,NA,NA,NA,72290,787.67,0,7.8,82.7,0,3.9,1.9,56901,908,5769,2540,16617,6310,15617,4.6,1872254,(D)
Oklahoma,Rogers,2016,NA,NA,NA,NA,91766,675.63,0.2,8,86.4,0.1,0.6,3.7,76313,1722,9954,3904,19670,5208,21032,5,2434626,138961
Oklahoma,Sequoyah,2016,NA,NA,NA,NA,41294,673.27,NA,NA,NA,NA,NA,NA,47586,570,2789,1165,10764,5177,8154,6.3,638407,57436
Oklahoma,Stephens,2016,NA,NA,NA,NA,44090,870.24,NA,NA,NA,NA,NA,NA,60205,997,4077,1412,12180,4001,8798,9.5,1440745,132528
Oklahoma,Tulsa,2016,68,18,46,NA,642940,570.25,0.1,9.9,82.6,0.6,1.1,4.2,71737,42492,85476,40517,106106,45849,132685,4.7,44738008,4021704
Oklahoma,Wagoner,2016,NA,NA,NA,NA,77679,561.56,0.1,9.1,83.9,0,0.3,4.7,69877,2115,8032,3071,17734,5304,16848,4.8,983801,43608
Oregon,Clackamas,2016,24,10,11,NA,408062,1870.32,0.7,9.8,74,3.4,2.2,8.8,90652,28223,60596,33213,61765,18523,101295,4.3,18898254,1759719
Oregon,Clatsop,2016,NA,NA,NA,NA,38632,829.05,NA,NA,NA,NA,NA,NA,62295,1568,3990,2540,6942,2184,11456,4.7,1696418,155836
Oregon,Deschutes,2016,14,NA,10,NA,181307,3018.19,1.6,9.8,75,0.2,3.3,9.1,73597,6063,25564,15111,28824,8559,44043,4.9,7892078,1110787
Oregon,Douglas,2016,NA,NA,NA,NA,108457,5036.07,0.3,9.3,82,0.3,1.6,5.6,55965,2627,7867,4980,25509,8575,31761,6.3,3348546,343253
Oregon,Jackson,2016,15,NA,NA,NA,216527,2783.55,2,9.6,76.9,0.2,1.7,8.4,62014,10538,24040,14898,40464,16569,53440,5.7,7957275,1232302
Oregon,Josephine,2016,NA,NA,NA,NA,85904,1639.67,0.3,11,76,0.9,5.5,4.6,54628,2566,6499,4144,19933,6914,24136,6.5,2454025,337950
Oregon,Lane,2016,41,14,26,10,369519,4553.12,3.5,8.9,73.7,2.4,4.6,5.6,61343,16435,42348,27654,60355,21640,92081,5.1,14683029,1825150
Oregon,Linn,2016,NA,NA,NA,NA,122849,2290.13,1.3,9.4,81.4,0,1.3,4.7,58779,4352,10218,4694,25034,8510,33799,5.7,4210211,369704
Oregon,Marion,2016,14,NA,NA,NA,336316,1182.33,0.8,12.4,76.8,2,2.8,4.1,63871,36049,31364,16161,57508,31598,75413,5.1,13959871,1773916
Oregon,Multnomah,2016,80,51,24,10,799766,431.3,5.2,8.7,61.2,11.6,5.1,7.4,79856,90398,144518,93523,98417,52027,169242,4.2,57293675,5812229
Oregon,Washington,2016,38,12,19,NA,582779,724.23,0.9,10.2,73.9,5.9,2.2,6,87829,82926,98869,57853,70682,34900,118091,4.1,45299055,2621776
Pennsylvania,Allegheny,2016,399,281,129,43,1225365,730.07,0.7,8.5,71.1,9.9,3.9,5,76778,56226,201893,141983,254567,53974,227746,5.2,84107607,12482352
Pennsylvania,Armstrong,2016,NA,NA,NA,NA,66486,653.2,0,7.7,86.3,0.1,2.8,2.6,57930,394,5301,2370,24163,5393,12250,7.5,2330667,173403
Pennsylvania,Beaver,2016,32,20,13,NA,167429,434.71,0,9.2,81.8,1.9,2.4,3.8,66105,2533,19734,8937,47914,9883,36035,6.2,6725165,619645
Pennsylvania,Berks,2016,56,36,17,NA,414812,856.51,0.2,8.7,81,1.4,2.9,4,73165,24111,42415,23255,105849,40227,66303,5,17911239,1944529
Pennsylvania,Blair,2016,12,NA,NA,NA,124650,525.8,0.2,9.6,82.6,0.8,2.9,2.7,58288,1159,11672,5677,42747,8283,20436,5.3,5260675,768543
Pennsylvania,Bucks,2016,39,28,12,NA,626399,604.31,0.3,6.5,82.1,3.6,1.7,5.3,104418,47621,102554,67025,133426,28445,110743,4.6,29839627,3553945
Pennsylvania,Butler,2016,41,27,13,NA,186847,788.6,0.1,6.7,82.9,0.4,2.9,6.4,82307,3235,27839,15592,44591,8464,33976,5.1,9854888,857874
Pennsylvania,Cambria,2016,29,21,NA,NA,134732,688.35,0.1,9.7,83.7,0.8,2.2,2.6,56573,1297,12386,7479,44733,9360,24284,6.8,4455663,794001
Pennsylvania,Centre,2016,NA,NA,NA,NA,161464,1109.92,2.3,8.7,67.1,4.2,10,6,73047,7625,20908,18851,29207,6283,18532,4.2,7926572,676825
Pennsylvania,Chester,2016,26,14,11,NA,516312,750.51,0.1,6.7,78,3,3,8.4,118932,38986,103913,69285,77505,24292,69796,3.9,41196741,2503336
Pennsylvania,Crawford,2016,13,NA,NA,NA,86257,1012.3,0.3,10,77.9,0.2,5.6,4.4,58682,764,7481,4886,26897,7000,13674,6,2885992,368959
Pennsylvania,Cumberland,2016,28,NA,26,NA,248506,545.46,0.7,8.1,80.9,0.5,3.4,5.6,81057,11752,35250,21785,57456,14628,40411,4.1,13515945,1441610
Pennsylvania,Dauphin,2016,18,NA,14,NA,273707,525.05,0.5,8.6,79.4,3,2.1,4.1,72581,15735,33873,21176,63814,20502,48358,4.7,20623247,2635269
Pennsylvania,Delaware,2016,75,51,24,NA,563402,183.84,0.1,7.2,72.7,10.6,3.9,4.9,92813,46782,80492,58526,119347,28713,90857,4.9,29899618,3703215
Pennsylvania,Erie,2016,34,25,NA,NA,276207,799.15,0.2,11.1,80,1.7,3.1,3.4,63185,8867,33251,17371,74726,16766,45635,6.5,10860163,1629869
Pennsylvania,Fayette,2016,52,15,46,NA,132733,790.34,0,6,87.3,0.4,1.9,4.2,54375,971,9752,4611,49133,12318,21670,8.1,3935183,410321
Pennsylvania,Franklin,2016,19,NA,15,NA,153851,772.22,0,10,82.1,0.5,1.9,5.1,69480,4155,13103,8093,45583,14220,24688,5.1,5412963,668197
Pennsylvania,Indiana,2016,NA,NA,NA,NA,86364,827.03,0.4,7.6,79,0.4,7.4,4.1,59673,1001,7408,5030,24740,6202,12765,7.3,3843789,300773
Pennsylvania,Lackawanna,2016,38,12,31,NA,211321,459.08,0.1,11.4,79,0.6,4.6,3.6,62854,8588,24636,14453,56335,14925,39421,5.6,8738190,1448152
Pennsylvania,Lancaster,2016,35,20,28,NA,538500,943.81,0.7,9.2,79.5,1.3,3.7,4.6,75008,19997,59026,31878,132375,54574,76544,4.1,25768354,2731821
Pennsylvania,Lawrence,2016,18,NA,13,NA,87294,358.18,0,10,81.7,0.5,2.7,4.5,61244,1003,8357,4457,27935,6614,15673,6.7,2755272,337386
Pennsylvania,Lebanon,2016,NA,NA,NA,NA,138863,361.83,0.3,6.4,83.9,0.8,5.2,3.2,68677,4259,11395,7214,40596,13089,21412,4.5,5473599,465396
Pennsylvania,Lehigh,2016,25,18,NA,NA,363147,345.17,0.2,8.9,79.8,2.1,2.4,5.8,76292,32687,43341,27176,81306,29113,63001,5.3,21101822,3449323
Pennsylvania,Luzerne,2016,NA,NA,NA,NA,316383,890.33,0.2,9.7,81.3,1.1,2.9,4.2,62006,14293,30966,19045,88806,24732,63232,6.3,14423152,1697313
Pennsylvania,Lycoming,2016,13,10,NA,NA,115248,1228.59,0.6,9.6,80,1.7,2.8,4.4,61130,1402,10629,6011,32444,8989,22607,6.6,6569871,578580
Pennsylvania,Mercer,2016,13,NA,NA,NA,112913,672.57,0.4,9.7,80.4,0.2,3.9,4.3,60123,1246,10914,6329,35277,8381,19021,6,4069357,615465
Pennsylvania,Monroe,2016,NA,NA,NA,NA,166098,608.29,0,10.4,78.5,4.3,1.2,4.2,72178,16403,17027,9645,41302,11833,33431,6.2,5529321,489651
Pennsylvania,Montgomery,2016,142,93,52,10,821725,483.04,0.2,6.3,78.7,5.3,2.3,6.6,111253,73720,152162,118742,140207,34804,124922,4.1,67635710,6864128
Pennsylvania,Northampton,2016,53,25,28,NA,302294,369.67,0.1,6.4,81.9,2.4,2.9,4.6,80685,18662,37060,21006,73199,19950,57102,5.2,12191945,1227090
Pennsylvania,Northumberland,2016,12,11,NA,NA,92541,458.37,0,9.7,83,0.1,2.8,4.2,55980,1040,6490,3716,34122,9635,13980,6.2,2982734,229384
Pennsylvania,Philadelphia,2016,18,NA,NA,NA,1567872,134.1,2.2,9,50.7,24,8.3,4.4,58372,171148,160379,112407,346895,180039,235532,NA,106852689,17374929
Pennsylvania,Pike,2016,NA,NA,NA,NA,55562,544.96,NA,NA,NA,NA,NA,NA,76402,4419,6187,4088,14189,3759,12396,6.4,1216978,66840
Pennsylvania,Schuylkill,2016,33,14,17,NA,143573,778.63,0.1,10.6,83.3,0.3,2.7,2.5,58484,2479,10232,6028,50617,12860,26425,6.2,4693114,425052
Pennsylvania,Susquehanna,2016,11,NA,NA,NA,40862,823.43,NA,NA,NA,NA,NA,NA,63592,641,3175,1938,14218,3390,7807,5.7,5530657,55881
Pennsylvania,Washington,2016,71,46,30,NA,207981,856.99,0.2,9,82.4,1.2,2.4,4.3,76522,3301,27553,14272,57736,12257,36828,6.1,14657423,884740
Pennsylvania,Wayne,2016,11,NA,10,NA,50710,725.6,NA,NA,NA,NA,NA,NA,63078,1408,4652,3256,16621,3902,10120,5.7,1486486,151465
Pennsylvania,Westmoreland,2016,22,15,NA,NA,355458,1027.55,0,8,83.4,1.7,1.9,4.6,70745,4566,45089,25687,101343,18351,72581,5.8,12764712,1314803
Pennsylvania,York,2016,28,23,NA,NA,443744,904.18,0.1,7.3,86.1,0.8,1.6,3.6,73902,12978,45907,24485,123672,34909,75552,4.6,18301760,1932709
Rhode Island,Bristol,2016,NA,NA,NA,NA,49067,24.16,NA,NA,NA,NA,NA,NA,103063,4010,8376,7472,7125,3293,7883,4.6,1528241,256609
Rhode Island,Kent,2016,22,NA,NA,NA,164614,168.53,0.2,7.8,86.4,0.9,1,3.5,83282,9229,24015,14367,34336,10375,37495,4.7,7923102,951531
Rhode Island,Newport,2016,15,NA,NA,NA,82784,102.39,0.7,7.7,76.2,1.8,5.5,7.5,96017,5017,16127,10913,13578,4109,14691,4.7,5234084,363774
Rhode Island,Providence,2016,79,12,57,14,633673,409.5,0.2,9.4,78.6,3.3,4.2,3.4,70082,98307,70136,45824,126062,71278,112025,5.5,32363400,5007020
Rhode Island,Washington,2016,14,NA,NA,NA,126288,329.23,0.3,6,82.6,1.2,2.9,5.9,94519,4276,21642,16356,19547,5503,22180,4.7,5938011,495381
South Carolina,Aiken,2016,24,NA,21,NA,167458,1071.03,0,10.5,85.9,0.2,0.9,2.1,62662,5945,18076,10860,35407,16597,33371,5,5908848,350180
South Carolina,Anderson,2016,18,NA,14,NA,196569,715.43,0.2,8.2,85.7,0.2,1.9,3.3,58374,4340,16779,9559,41956,21151,42116,4.6,6005398,401265
South Carolina,Beaufort,2016,NA,NA,NA,NA,183149,576.28,0.3,9.8,78.8,0.3,1.5,7.8,82449,13177,29389,19750,28211,9375,37336,4.8,6383085,486280
South Carolina,Berkeley,2016,30,NA,29,NA,210898,1098.86,0.2,11.2,80.6,0.5,2.3,3.8,69261,8735,19834,10112,39759,15408,45230,4.6,6694118,200279
South Carolina,Charleston,2016,52,29,23,NA,396484,916.09,1.2,8,78.1,1.1,3.3,7.3,81013,16518,70588,38858,57726,26003,72844,4.1,26734903,2563221
South Carolina,Dorchester,2016,10,NA,NA,NA,153773,573.23,0.4,6.5,88,0.3,0.6,3.9,70368,6213,16517,9275,27417,9930,34728,4.6,2970814,171295
South Carolina,Florence,2016,14,NA,NA,NA,138742,799.96,0,9,87.5,0.3,0.7,2,60353,3203,13383,7301,30674,14083,26903,5.3,6588212,621210
